Cantidad;PrecioUnitario;Total;NumeroBultos;Trimestre;Mes;Anio;Establecimiento;FormaPago;Discapacidad;EstadoContribuyente;Género;EstadoCivil;Ciudad;Instruccion;TipoPersona;Producto (Etiqueta)
3;21;63;0;2;4;2020;1;2;2;3;1;1;62;1;2;MAIZ SELECTO FINO
2;16;32;0;2;4;2020;1;2;2;3;1;1;62;1;2;HARINA NORMAL
6;17,5;105;0;2;4;2020;1;2;2;1;1;3;2;1;2;MAIZ AMARILLO NACIONAL
7;19,5;136,5;0;2;4;2020;1;2;2;1;1;3;2;1;2;MAIZ SELECTO
2;16;32;0;2;4;2020;1;2;2;1;1;3;2;1;2;HARINA NORMAL
6;16,5;99;0;2;4;2020;1;2;2;1;1;3;105;1;1;HARINA NORMAL
1;17,5;17,5;0;2;4;2020;1;2;2;1;1;3;105;1;1;MAIZ AMARILLO NACIONAL
2;17,5;35;0;2;4;2020;1;2;2;1;1;3;87;1;2;MAIZ AMARILLO NACIONAL
6;19,5;117;0;2;4;2020;1;2;2;1;1;3;87;1;2;MAIZ SELECTO
4;17,5;70;0;2;4;2020;1;2;2;1;1;3;77;1;2;MAIZ AMARILLO NACIONAL
2;19,5;39;0;2;4;2020;1;2;2;1;1;3;77;1;2;MAIZ SELECTO
10;17;170;0;2;4;2020;1;2;2;1;1;1;2;2;2;MAIZ AMARILLO NACIONAL
40;19,5;780;0;2;4;2020;1;2;2;1;1;1;2;2;2;MAIZ SELECTO
10;16;160;0;2;4;2020;1;2;2;1;1;1;2;2;2;HARINA NORMAL
100;17,5;1750;1;2;4;2020;1;1;2;1;1;3;6;3;2;MAIZ AMARILLO NACIONAL
10;19,5;195;0;2;4;2020;1;1;2;1;1;3;6;3;2;MAIZ SELECTO
5;17,5;87,5;0;2;4;2020;1;2;2;1;1;3;2;1;2;MAIZ AMARILLO NACIONAL
7;19;133;0;2;4;2020;1;2;2;1;1;3;2;1;2;MAIZ SELECTO
1;16;16;0;2;4;2020;1;2;2;1;1;3;2;1;2;HARINA NORMAL
5;17,5;87,5;0;2;4;2020;1;2;2;1;1;3;2;1;2;MAIZ AMARILLO NACIONAL
7;19;133;0;2;4;2020;1;2;2;1;1;3;2;1;2;MAIZ SELECTO
1;16;16;0;2;4;2020;1;2;2;1;1;3;2;1;2;HARINA NORMAL
4;19,5;78;0;2;4;2020;1;2;2;1;1;3;8;2;2;MAIZ SELECTO
80;17,5;1400;0;2;4;2020;1;2;2;1;1;3;134;1;2;MAIZ AMARILLO NACIONAL
15;19;285;0;2;4;2020;1;2;2;1;1;3;134;1;2;MAIZ SELECTO
5;16;80;0;2;4;2020;1;2;2;1;1;3;134;1;2;HARINA NORMAL
10;17,5;175;0;2;4;2020;1;2;2;1;1;1;15;2;2;MAIZ AMARILLO NACIONAL
10;20;200;0;2;4;2020;1;2;2;1;1;1;15;2;2;MAIZ SELECTO
35;19;665;0;2;4;2020;1;1;2;1;1;3;146;1;2;MAIZ SELECTO
60;19;1140;0;2;4;2020;1;1;2;1;1;3;146;1;2;MAIZ SELECTO
10;17,5;175;0;2;4;2020;1;2;2;1;2;3;105;1;2;MAIZ AMARILLO NACIONAL
10;19;190;0;2;4;2020;1;2;2;1;2;3;105;1;2;MAIZ SELECTO
10;17,5;175;0;2;4;2020;1;2;2;1;1;1;8;1;2;MAIZ AMARILLO NACIONAL
10;19,5;195;0;2;4;2020;1;2;2;1;1;1;8;1;2;MAIZ SELECTO
6;17;102;0;2;4;2020;1;2;2;1;1;1;8;2;2;MAIZ AMARILLO NACIONAL
6;20;120;0;2;4;2020;1;2;2;1;1;1;8;2;2;MAIZ SELECTO
25;17,5;437,5;0;2;4;2020;1;2;2;1;2;3;105;1;2;MAIZ AMARILLO NACIONAL
20;17,5;350;0;2;4;2020;1;2;2;1;1;3;144;2;2;MAIZ AMARILLO NACIONAL
5;19;95;0;2;4;2020;1;2;2;1;1;3;144;2;2;MAIZ SELECTO
2;20;40;0;2;4;2020;1;2;2;1;1;3;113;1;1;MAIZ SELECTO
13;17,5;227,5;0;2;4;2020;1;2;2;1;1;1;144;2;2;MAIZ AMARILLO NACIONAL
3;17,5;52,5;0;2;4;2020;1;2;2;1;1;3;105;1;2;MAIZ AMARILLO NACIONAL
1;19,5;19,5;0;2;4;2020;1;2;2;1;1;3;105;1;2;MAIZ SELECTO
2;17,5;35;0;2;4;2020;1;2;2;1;1;3;87;1;2;MAIZ AMARILLO NACIONAL
20;17,5;350;0;2;4;2020;1;2;2;1;1;3;144;2;2;MAIZ AMARILLO NACIONAL
5;19;95;0;2;4;2020;1;2;2;1;1;3;144;2;2;MAIZ SELECTO
10;17,5;175;0;2;4;2020;1;2;2;1;2;3;144;1;2;MAIZ AMARILLO NACIONAL
6;19,5;117;0;2;4;2020;1;2;2;1;2;3;144;1;2;MAIZ SELECTO
40;17,5;700;0;2;4;2020;1;2;2;1;1;1;39;1;2;MAIZ AMARILLO NACIONAL
2;20;40;0;2;4;2020;1;2;2;1;1;1;39;1;2;MAIZ SELECTO VITAMINIZADO
2;20;40;0;2;4;2020;1;2;2;1;1;1;39;1;2;MAIZ SELECTO VITAMINIZADO
10;17,5;175;0;2;4;2020;1;2;2;1;1;3;146;1;2;MAIZ AMARILLO NACIONAL
10;19,5;195;0;2;4;2020;1;2;2;1;1;3;146;1;2;MAIZ SELECTO
3;16;48;0;2;4;2020;1;2;2;1;1;3;146;1;2;HARINA NORMAL
4;14,5;58;0;2;5;2020;1;2;2;1;1;3;87;1;2;MAIZ AMARILLO NACIONAL
7;17;119;0;2;5;2020;1;2;2;1;2;3;144;1;2;MAIZ SELECTO
8;14,5;116;0;2;5;2020;1;2;2;1;1;3;105;1;2;MAIZ AMARILLO NACIONAL
2;16,5;33;0;2;5;2020;1;2;2;1;1;3;105;1;2;MAIZ SELECTO
130;14,5;1885;1;2;5;2020;1;2;2;1;1;3;6;3;2;MAIZ AMARILLO NACIONAL
20;16;320;0;2;5;2020;1;2;2;1;1;1;3;2;2;MAIZ SELECTO
349;14,5;5059,92;3;2;5;2020;1;2;2;1;1;3;151;2;2;MAIZ AMARILLO NACIONAL
35;16;560;0;2;5;2020;1;2;2;1;1;1;50;1;2;MAIZ SELECTO
117;14,5;1689,69;1;2;5;2020;1;1;2;1;2;3;151;1;2;MAIZ AMARILLO NACIONAL
20;14;280;0;2;5;2020;1;2;2;1;1;3;3;1;2;MAIZ AMARILLO NACIONAL
10;16;160;0;2;5;2020;1;2;2;1;1;3;3;1;2;MAIZ SELECTO
829;14,6;12105,44;8;2;5;2020;1;1;2;1;1;3;113;1;1;MAIZ AMARILLO NACIONAL
350;14;4900;3;2;5;2020;1;2;2;1;1;3;3;2;2;MAIZ AMARILLO NACIONAL
40;16;640;0;2;5;2020;1;2;2;1;1;3;3;2;2;MAIZ SELECTO
15;13,75;206,25;0;2;5;2020;1;2;2;1;1;3;3;2;2;HARINA NORMAL
500;14;7000;5;2;5;2020;1;2;2;1;1;3;3;2;2;MAIZ AMARILLO NACIONAL
35;16;560;0;2;5;2020;1;2;2;1;1;1;3;1;2;MAIZ SELECTO
400;14,8;5920;4;2;5;2020;2;1;2;1;1;3;74;1;2;MAIZ AMARILLO NACIONAL
150;17;2550;0;2;5;2020;2;1;2;1;1;3;74;1;2;MAIZ SELECTO
60;16;960;0;2;5;2020;1;2;2;1;2;3;73;1;2;MAIZ SELECTO
10;14;140;0;2;5;2020;1;2;2;1;2;3;73;1;2;HARINA NORMAL
80;16;1280;0;2;5;2020;1;2;2;1;1;3;49;1;2;MAIZ SELECTO
50;14,5;725;0;2;5;2020;1;2;2;1;1;3;134;1;2;MAIZ AMARILLO NACIONAL
5;14,5;72,5;0;2;5;2020;1;2;2;1;1;3;134;1;2;HARINA NORMAL
6;16,5;99;0;2;5;2020;1;2;2;1;1;3;87;1;2;MAIZ SELECTO
25;16;400;0;2;5;2020;1;2;2;1;1;3;8;1;2;MAIZ SELECTO
22;14,2;312,4;0;2;5;2020;1;2;2;1;1;1;8;2;2;MAIZ AMARILLO NACIONAL
2;17;34;0;2;5;2020;1;2;2;1;1;1;8;2;2;MAIZ SELECTO
828;14,6;12082,08;8;2;5;2020;1;1;2;1;1;3;113;1;1;MAIZ AMARILLO NACIONAL
180;14,5;2610;0;2;5;2020;1;2;2;1;1;3;35;1;2;HARINA NORMAL
45;16,25;731,25;0;2;5;2020;1;2;2;1;2;3;8;2;2;MAIZ SELECTO
19;14;266;0;2;5;2020;1;2;2;1;1;1;39;3;2;MAIZ AMARILLO NACIONAL
5;14;70;0;2;5;2020;1;2;2;1;1;1;39;3;2;HARINA NORMAL
288;14,7;4233,6;0;2;5;2020;2;2;2;1;2;3;40;2;2;HARINA NORMAL
15;14;210;0;2;5;2020;1;2;2;1;1;3;146;1;2;MAIZ AMARILLO NACIONAL
2;16;32;0;2;5;2020;1;2;2;1;1;3;146;1;2;MAIZ SELECTO
10;14;140;0;2;5;2020;1;2;2;1;1;3;146;1;2;HARINA NORMAL
270;14,5;3915;2;2;5;2020;2;1;2;1;2;3;132;2;2;MAIZ AMARILLO NACIONAL
15;14,5;217,5;0;2;5;2020;1;2;2;1;2;3;105;1;2;MAIZ AMARILLO NACIONAL
10;16;160;0;2;5;2020;1;2;2;1;2;3;105;1;2;MAIZ SELECTO
270;14,8;3996;2;2;5;2020;2;1;2;1;2;3;132;2;2;MAIZ AMARILLO NACIONAL
37;13,5;499,5;0;2;5;2020;1;2;2;1;1;1;2;2;2;MAIZ AMARILLO NACIONAL
15;16;240;0;2;5;2020;1;2;2;1;1;1;2;2;2;MAIZ SELECTO
7;14,5;101,5;0;2;5;2020;1;2;2;1;2;1;105;1;2;HARINA NORMAL
60;17;1020;0;2;5;2020;2;1;2;1;1;3;54;1;1;MAIZ SELECTO
40;16;640;0;2;5;2020;2;1;2;1;1;3;54;1;1;MAIZ MOLIDO GRUESO
10;15;150;0;2;5;2020;2;1;2;1;1;3;54;1;1;HARINA NORMAL
341;14,5;4944,5;3;2;5;2020;1;2;2;1;1;1;146;1;2;MAIZ AMARILLO NACIONAL
200;15;3000;2;2;5;2020;2;1;2;1;1;3;116;2;1;MAIZ AMARILLO NACIONAL
130;14;1820;1;2;5;2020;1;2;2;1;1;3;6;3;2;MAIZ AMARILLO NACIONAL
500;14,25;7125;5;2;5;2020;1;2;2;1;1;3;152;2;2;MAIZ AMARILLO NACIONAL
3;14,5;43,5;0;2;5;2020;1;2;2;1;1;3;77;1;2;MAIZ AMARILLO NACIONAL
3;16;48;0;2;5;2020;1;2;2;1;1;3;77;1;2;MAIZ SELECTO
15;14;210;0;2;5;2020;1;2;2;1;1;3;25;1;2;MAIZ AMARILLO NACIONAL
15;14,5;217,5;0;2;5;2020;1;2;2;1;1;3;25;1;2;MAIZ AMARILLO NACIONAL
40;17;680;0;2;5;2020;2;1;2;1;1;3;107;1;2;MAIZ SELECTO
50;14;700;0;2;5;2020;1;2;2;3;2;3;3;1;2;MAIZ AMARILLO NACIONAL
10;16;160;0;2;5;2020;1;2;2;3;2;3;3;1;2;MAIZ SELECTO
153;14;2140,32;1;2;5;2020;1;2;2;1;1;3;28;1;2;MAIZ AMARILLO NACIONAL
30;14;420;0;2;5;2020;1;2;2;1;1;3;28;1;2;HARINA NORMAL
130;14;1820;1;2;5;2020;1;2;2;1;1;3;6;3;2;MAIZ AMARILLO NACIONAL
500;14;7000;5;2;5;2020;1;1;2;1;2;3;151;1;2;MAIZ AMARILLO NACIONAL
41;14;570,36;0;2;5;2020;1;2;2;1;2;1;3;2;2;MAIZ AMARILLO NACIONAL
5;16;80;0;2;5;2020;1;2;2;1;2;1;3;2;2;MAIZ SELECTO
5;13,5;67,5;0;2;5;2020;1;2;2;1;2;1;3;2;2;HARINA NORMAL
290;14,25;4132,5;2;2;5;2020;1;2;2;1;2;3;151;3;2;MAIZ AMARILLO NACIONAL
250;15;3750;2;2;5;2020;1;2;2;1;2;1;8;1;2;MAIZ AMARILLO NACIONAL
50;17;850;0;2;5;2020;1;2;2;1;2;1;8;1;2;MAIZ SELECTO
200;14;2800;2;2;5;2020;1;2;2;1;2;1;8;1;2;MAIZ AMARILLO NACIONAL
200;16;3200;0;2;5;2020;1;2;2;1;2;1;8;1;2;MAIZ SELECTO
200;17;3400;0;2;5;2020;1;2;2;1;1;1;36;2;2;MAIZ SELECTO
10;14,5;145;0;2;5;2020;1;1;2;1;1;1;36;2;2;MAIZ AMARILLO NACIONAL
8;16;128;0;2;5;2020;1;2;2;1;1;3;87;1;2;MAIZ SELECTO
40;13,5;540;0;2;5;2020;1;2;2;1;1;1;2;2;2;MAIZ AMARILLO NACIONAL
15;16;240;0;2;5;2020;1;2;2;1;1;1;2;2;2;MAIZ SELECTO
8;14,5;116;0;2;5;2020;1;2;2;1;1;3;105;1;1;HARINA NORMAL
250;15;3750;2;2;5;2020;2;1;2;1;1;3;116;2;1;MAIZ AMARILLO NACIONAL
1;15;15;0;2;5;2020;2;2;2;1;1;1;110;1;2;MAIZ AMARILLO NACIONAL
208;17;3534,3;0;2;5;2020;1;1;2;1;1;1;146;1;2;MAIZ SELECTO
130;14,5;1885;1;2;5;2020;1;1;2;1;1;1;36;2;2;MAIZ AMARILLO NACIONAL
70;14,5;1015;0;2;5;2020;2;1;2;1;1;3;110;1;2;MAIZ AMARILLO NACIONAL
35;17;595;0;2;5;2020;2;1;2;1;1;3;110;1;2;MAIZ SELECTO
196;17;3334,21;1;2;5;2020;1;1;2;1;1;1;146;1;2;MAIZ AMARILLO NACIONAL
500;14;7000;5;2;5;2020;1;2;2;1;1;3;152;2;2;MAIZ AMARILLO NACIONAL
15;17;255;0;2;5;2020;2;1;2;1;1;3;50;1;2;MAIZ SELECTO
50;14;700;0;2;5;2020;1;2;2;1;1;3;134;2;2;MAIZ AMARILLO NACIONAL
3;14;40,04;0;2;5;2020;1;2;2;1;1;3;134;2;2;MAIZ SELECTO
35;16;560;0;2;5;2020;1;2;2;1;1;3;134;2;2;MAIZ SELECTO
1;13,5;13,5;0;2;5;2020;1;2;2;1;1;1;61;1;2;MAIZ AMARILLO NACIONAL
1;16;16;0;2;5;2020;1;2;2;1;1;1;61;1;2;MAIZ SELECTO
20;14;280;0;2;5;2020;1;2;2;1;1;1;61;1;2;HARINA NORMAL
40;14;560;0;2;5;2020;1;2;2;1;1;3;113;3;2;MAIZ AMARILLO NACIONAL
5;16;80;0;2;5;2020;1;2;2;1;1;3;113;3;2;MAIZ SELECTO
500;14;7000;5;2;5;2020;1;1;2;1;2;3;151;1;2;MAIZ AMARILLO NACIONAL
100;14,3;1430;1;2;5;2020;2;1;2;1;1;3;54;1;2;MAIZ AMARILLO NACIONAL
75;16,7;1252,5;0;2;5;2020;2;1;2;1;1;3;54;1;2;MAIZ SELECTO
10;17,7;177;0;2;5;2020;2;1;2;1;1;3;54;1;2;MAIZ SELECTO FINO
25;15;375;0;2;5;2020;2;1;2;1;1;3;54;1;2;MAIZ MOLIDO GRUESO
240;14,5;3480;0;2;5;2020;2;1;2;1;1;3;54;1;2;HARINA NORMAL
394;13,5;5313,6;3;2;5;2020;1;2;2;1;1;1;35;2;2;MAIZ AMARILLO NACIONAL
200;13,8;2760;2;2;5;2020;1;1;2;1;1;3;64;1;2;MAIZ AMARILLO NACIONAL
44;13,5;594;0;2;5;2020;1;2;2;1;1;3;3;1;2;MAIZ AMARILLO NACIONAL
5;14;70;0;2;6;2020;1;2;2;1;2;1;144;1;2;MAIZ AMARILLO NACIONAL
20;17;340;0;2;6;2020;1;2;2;1;2;1;144;1;2;MAIZ SELECTO
5;17;85;0;2;6;2020;1;2;2;1;2;1;144;1;2;MAIZ MOLIDO FINO
3;14;42;0;2;6;2020;1;2;2;1;2;1;144;1;2;HARINA NORMAL
5;18;90;0;2;6;2020;1;2;2;1;2;1;144;1;2;MAIZ SELECTO VITAMINIZADO
6;14;84;0;2;6;2020;1;2;2;1;1;3;50;2;2;MAIZ AMARILLO NACIONAL
6;14,5;87;0;2;6;2020;1;2;2;1;2;1;8;1;2;MAIZ AMARILLO NACIONAL
4;14,5;58;0;2;6;2020;1;2;2;1;2;3;37;3;2;HARINA NORMAL
100;13,5;1350;1;2;6;2020;1;2;2;1;1;1;38;2;2;MAIZ AMARILLO NACIONAL
16;16;256;0;2;6;2020;1;2;2;1;1;1;38;2;2;MAIZ SELECTO
150;13,5;2025;1;2;6;2020;1;2;2;1;1;3;152;2;2;MAIZ AMARILLO NACIONAL
150;14;2100;1;2;6;2020;1;2;2;1;1;3;152;2;2;MAIZ AMARILLO NACIONAL
200;15;3000;2;2;6;2020;2;1;2;1;1;3;116;2;1;MAIZ AMARILLO NACIONAL
200;15,75;3150;0;2;6;2020;1;2;2;1;1;3;85;3;2;MAIZ SELECTO
130;13,5;1755;1;2;6;2020;1;2;2;1;1;3;6;3;2;MAIZ AMARILLO NACIONAL
12;13,5;158,76;0;2;6;2020;1;2;2;1;2;3;8;1;2;MAIZ AMARILLO NACIONAL
15;16;240;0;2;6;2020;1;2;2;1;2;3;8;1;2;MAIZ SELECTO
79;16;1264;0;2;6;2020;1;2;2;1;2;3;8;1;2;MAIZ SELECTO
10;19;190;0;2;6;2020;2;1;2;1;1;3;54;1;1;MAIZ SELECTO
60;17;1020;0;2;6;2020;2;1;2;1;1;3;54;1;1;MAIZ SELECTO
10;15,5;155;0;2;6;2020;2;1;2;1;1;3;54;1;1;MAIZ MOLIDO GRUESO
20;15;300;0;2;6;2020;2;1;2;1;1;3;54;1;1;HARINA NORMAL
160;13,8;2208;1;2;6;2020;2;1;2;1;1;3;107;1;2;MAIZ AMARILLO NACIONAL
10;19;190;0;2;6;2020;2;1;2;1;1;3;107;1;2;MAIZ SELECTO
30;17;510;0;2;6;2020;2;1;2;1;1;3;107;1;2;MAIZ SELECTO
5;18;90;0;2;6;2020;2;1;2;1;1;3;107;1;2;MAIZ SELECTO FINO
30;15,5;465;0;2;6;2020;2;1;2;1;1;3;107;1;2;MAIZ MOLIDO GRUESO
50;13,5;675;0;2;6;2020;1;2;2;1;1;1;38;2;2;MAIZ AMARILLO NACIONAL
30;17;510;0;2;6;2020;1;2;2;1;1;1;38;2;2;MAIZ SELECTO
100;13,5;1350;1;2;6;2020;1;2;2;3;1;3;53;1;2;MAIZ AMARILLO NACIONAL
30;15,5;465;0;2;6;2020;1;2;2;3;1;3;53;1;2;MAIZ SELECTO
39;16,5;640,2;0;2;6;2020;2;2;2;1;2;3;60;1;2;MAIZ SELECTO
27;14;378;0;2;6;2020;2;2;2;1;2;3;60;1;2;HARINA NORMAL
30;13,5;405;0;2;6;2020;1;2;2;1;1;3;73;3;2;MAIZ AMARILLO NACIONAL
216;13,9;2996,84;2;2;6;2020;1;1;2;1;1;1;137;2;2;MAIZ AMARILLO NACIONAL
140;13,5;1890;0;2;6;2020;1;1;2;1;1;1;137;2;2;HARINA NORMAL
70;14;980;0;2;6;2020;2;1;2;1;1;3;110;1;2;MAIZ AMARILLO NACIONAL
20;17;340;0;2;6;2020;2;1;2;1;1;3;110;1;2;MAIZ SELECTO
118;16,75;1969,8;1;2;6;2020;1;2;2;1;2;3;3;2;2;MAIZ AMARILLO NACIONAL
10;13,3;133;0;2;6;2020;1;2;2;1;1;3;114;1;2;MAIZ AMARILLO NACIONAL
27;13,5;370,44;0;2;6;2020;1;2;2;1;2;3;8;1;2;MAIZ AMARILLO NACIONAL
164;17;2790,04;0;2;6;2020;1;2;2;1;1;1;146;1;2;MAIZ SELECTO
40;13,5;540;0;2;6;2020;1;2;2;1;2;1;113;1;2;MAIZ AMARILLO NACIONAL
111;13,4;1487,4;1;2;6;2020;1;2;2;3;1;3;53;1;2;MAIZ AMARILLO NACIONAL
20;15,5;310;0;2;6;2020;1;2;2;3;1;3;53;1;2;MAIZ SELECTO
200;15;3000;2;2;6;2020;2;1;2;1;1;3;116;2;1;MAIZ AMARILLO NACIONAL
80;13,8;1104;0;2;6;2020;2;1;2;3;2;3;113;1;2;MAIZ AMARILLO NACIONAL
20;17;340;0;2;6;2020;2;1;2;3;2;3;113;1;2;MAIZ SELECTO
10;13,5;135;0;2;6;2020;1;2;2;1;2;3;105;1;2;MAIZ AMARILLO NACIONAL
10;14,5;145;0;2;6;2020;1;2;2;1;2;3;105;1;2;MAIZ AMARILLO NACIONAL
5;16;80;0;2;6;2020;1;2;2;1;2;3;105;1;2;MAIZ SELECTO
50;13,5;675;0;2;6;2020;1;2;2;1;1;3;73;3;2;MAIZ AMARILLO NACIONAL
200;13,25;2650;2;2;6;2020;1;1;2;1;1;1;3;2;2;MAIZ AMARILLO NACIONAL
5;17;85;0;2;6;2020;1;2;2;1;1;3;8;1;2;MAIZ SELECTO
25;13,5;337,5;0;2;6;2020;1;2;2;1;1;3;118;1;2;MAIZ AMARILLO NACIONAL
12;17;204;0;2;6;2020;1;2;2;1;1;3;118;1;2;MAIZ SELECTO
269;13,5;3631,5;2;2;6;2020;1;2;2;1;1;3;6;1;2;MAIZ AMARILLO NACIONAL
30;14;420,98;0;2;6;2020;2;2;2;1;1;3;46;1;2;MAIZ AMARILLO NACIONAL
30;17;511,19;0;2;6;2020;2;2;2;1;1;3;46;1;2;MAIZ SELECTO
11;14,5;154,72;0;2;6;2020;2;2;2;1;1;3;46;1;2;HARINA NORMAL
30;14;420;0;2;6;2020;1;2;2;1;1;3;6;3;2;MAIZ AMARILLO NACIONAL
100;13,5;1350;1;2;6;2020;1;2;2;1;1;3;6;3;2;MAIZ AMARILLO NACIONAL
160;14,2;2272;1;2;6;2020;1;2;2;1;1;1;80;1;2;MAIZ AMARILLO NACIONAL
170;13,7;2329;1;2;6;2020;1;2;2;1;1;1;80;1;2;MAIZ AMARILLO NACIONAL
250;14,6;3650;2;2;6;2020;2;1;2;1;2;3;132;2;2;MAIZ AMARILLO NACIONAL
24;13,5;320,63;0;2;6;2020;1;2;2;1;1;3;134;1;2;MAIZ AMARILLO NACIONAL
17;16;272,64;0;2;6;2020;1;2;2;1;1;3;134;1;2;MAIZ SELECTO
360;13,2;4752;3;2;6;2020;1;2;2;1;1;1;146;1;2;MAIZ AMARILLO NACIONAL
200;13,25;2650;2;2;6;2020;1;2;2;1;1;1;3;2;2;MAIZ AMARILLO NACIONAL
163;13,5;2203,2;1;2;6;2020;1;2;2;1;1;1;39;3;2;MAIZ AMARILLO NACIONAL
20;16;320;0;2;6;2020;1;2;2;1;1;1;39;3;2;MAIZ SELECTO
10;13;130;0;2;6;2020;1;2;2;1;1;1;39;3;2;HARINA NORMAL
220;13,3;2926;2;2;6;2020;1;2;2;1;1;1;49;1;2;MAIZ AMARILLO NACIONAL
250;13,25;3312,5;2;2;6;2020;1;2;2;1;1;3;49;1;2;MAIZ AMARILLO NACIONAL
5;16;80;0;2;6;2020;1;2;2;1;1;3;49;1;2;HARINA NORMAL
10;13,5;135;0;2;6;2020;1;2;2;1;1;3;49;1;2;HARINA NORMAL
500;13,25;6625;5;2;6;2020;1;2;2;1;1;3;49;1;2;MAIZ AMARILLO NACIONAL
120;13,5;1620;1;2;6;2020;1;2;2;3;1;3;53;1;2;MAIZ AMARILLO NACIONAL
10;15,5;155;0;2;6;2020;1;2;2;3;1;3;53;1;2;MAIZ SELECTO
150;13,5;2025;1;2;6;2020;2;1;2;1;1;3;74;1;2;MAIZ AMARILLO NACIONAL
100;17;1700;0;2;6;2020;2;1;2;1;1;3;74;1;2;MAIZ SELECTO
21;15;320,1;0;2;6;2020;1;2;2;1;2;3;140;2;2;MAIZ AMARILLO NACIONAL
200;13,25;2650;2;2;6;2020;1;2;2;1;1;1;3;2;2;MAIZ AMARILLO NACIONAL
20;14;280;0;2;6;2020;1;2;2;1;1;1;61;1;2;HARINA NORMAL
50;15,75;787,5;0;2;6;2020;1;2;2;1;2;3;73;1;2;MAIZ SELECTO
20;13;260;0;2;6;2020;1;2;2;1;2;3;73;1;2;HARINA NORMAL
171;13,5;2302,02;1;2;6;2020;1;2;2;1;1;3;28;1;2;MAIZ AMARILLO NACIONAL
17;13;221;0;2;6;2020;1;2;2;1;1;3;28;1;2;HARINA NORMAL
90;13,5;1215;0;2;6;2020;1;2;2;1;1;1;49;2;2;HARINA NORMAL
500;13,5;6750;5;2;6;2020;1;2;2;1;1;1;146;1;2;MAIZ AMARILLO NACIONAL
161;13,25;2129,54;1;2;6;2020;1;2;2;1;1;1;3;2;2;MAIZ AMARILLO NACIONAL
30;16;480;0;2;6;2020;1;2;2;1;1;1;3;2;2;MAIZ SELECTO
10;13;130;0;2;6;2020;1;2;2;1;1;1;3;2;2;HARINA NORMAL
320;13,5;4320;3;2;6;2020;1;1;2;1;1;1;39;1;2;MAIZ AMARILLO NACIONAL
250;15,5;3875;0;2;6;2020;1;2;2;1;2;3;49;1;2;MAIZ SELECTO
360;14;5040;3;2;6;2020;1;1;2;1;2;3;151;1;2;MAIZ AMARILLO NACIONAL
25;17;425;0;2;6;2020;2;1;2;1;1;3;50;1;2;MAIZ SELECTO
20;13,5;270;0;2;6;2020;1;2;2;3;1;1;62;1;2;MAIZ AMARILLO NACIONAL
6;16;96;0;2;6;2020;1;2;2;3;1;1;62;1;2;MAIZ SELECTO
2;16;32;0;2;6;2020;1;2;2;3;1;1;62;1;2;MAIZ MOLIDO FINO
1;12,6;12,6;0;2;6;2020;1;2;2;3;1;1;62;1;2;HARINA NORMAL
64;13,5;859,95;0;2;6;2020;1;2;2;1;2;3;8;1;2;MAIZ AMARILLO NACIONAL
73;16;1168;0;2;6;2020;1;2;2;1;2;3;8;1;2;MAIZ SELECTO
1;17;17;0;2;6;2020;1;2;2;1;2;3;37;3;2;MAIZ SELECTO
4;14;56;0;2;6;2020;1;2;2;1;2;3;37;3;2;HARINA NORMAL
50;14;700;0;2;6;2020;1;2;2;1;1;1;146;1;2;MAIZ AMARILLO NACIONAL
300;13,5;4050;3;2;6;2020;1;2;2;1;1;1;146;1;2;MAIZ AMARILLO NACIONAL
50;13;650;0;2;6;2020;1;2;2;1;1;1;146;1;2;HARINA NORMAL
15;16;240;0;2;6;2020;1;2;2;1;1;1;3;1;2;MAIZ SELECTO
200;14;2800;2;2;6;2020;1;2;2;1;2;1;8;1;2;MAIZ AMARILLO NACIONAL
150;16;2400;0;2;6;2020;1;2;2;1;2;1;8;1;2;MAIZ SELECTO
40;13,5;540;0;2;6;2020;1;2;2;1;2;1;8;1;2;HARINA NORMAL
100;16,8;1680;0;2;6;2020;2;1;2;1;1;3;74;1;2;MAIZ SELECTO
100;17;1700;0;2;6;2020;2;1;2;1;1;3;74;1;2;MAIZ SELECTO
20;19;380;0;2;6;2020;2;1;2;1;1;3;74;1;2;MAIZ SELECTO FINO
30;13,2;396;0;2;6;2020;2;1;2;1;1;3;74;1;2;HARINA NORMAL
40;14;560;0;2;6;2020;1;2;2;1;1;3;60;3;2;MAIZ AMARILLO NACIONAL
4;16;64;0;2;6;2020;1;2;2;1;1;3;60;3;2;MAIZ SELECTO
25;16;400;0;2;6;2020;1;2;2;1;1;1;39;1;2;MAIZ SELECTO
30;14;420;0;2;6;2020;1;2;2;1;1;1;39;1;2;MAIZ MOLIDO FINO
50;14,25;712,5;0;2;6;2020;1;2;2;1;1;3;6;3;2;MAIZ AMARILLO NACIONAL
80;13,5;1080;0;2;6;2020;1;2;2;1;1;3;6;3;2;MAIZ AMARILLO NACIONAL
1076;14,3;15384,37;10;2;6;2020;1;1;2;1;1;3;103;2;2;MAIZ AMARILLO NACIONAL
46;16;736;0;2;6;2020;1;2;2;1;2;3;8;2;2;MAIZ SELECTO
100;16;1600;0;2;6;2020;1;2;2;1;1;3;49;2;2;MAIZ SELECTO
60;16;960;0;2;6;2020;1;2;2;1;1;1;49;1;2;MAIZ SELECTO
5;13,5;67,5;0;2;6;2020;1;2;2;1;1;1;49;1;2;HARINA NORMAL
